,Unnamed: 0,word,link,sentence,synonyms,synset,fingerspelled,variations
14067,2941,space,sign/space/2575/1,,"['APPROXIMATELY (as in ""close to location"")', 'AREA (as in ""a physical area or place"")', 'AROUND (as in ""nearby location"")', 'DISTRICT', 'FIELD (as in ""land or area"")', 'HABITAT', 'LOCAL', 'LOCATION', 'LOT (as in ""an area or space"")', 'MEADOW', 'PARK (as in ""recreational public area or playground"")', 'PLACE', 'PLAYGROUND', 'POSITION', 'REGION', 'SITE', 'SURROUND', 'VICINITY', 'ZONE (as in ""area"")']",,False,3
14068,2942,space,sign/space/6406/1,,"['CELESTIAL', 'FIRMAMENT (as in ""the heavens"")', 'HEAVEN', 'PARADISE (as in ""heaven"")']",,False,3
14069,2943,space,sign/space/8210/1,I want to travel to outer space.,[],Synset('outer_space.n.01'),True,3
14070,2944,spacecraft,sign/spacecraft/2576/1,,[],,True,2
14071,2945,spaced+out,sign/spaced+out/7055/1,,['DAYDREAM'],,False,2
14072,2946,spaceship,sign/spaceship/4552/1,,[],,True,2
14073,2947,spaghetti,sign/spaghetti/2577/1,We are having spaghetti and meatballs for dinner.,"['NOODLE', 'PASTA']",Synset('spaghetti.n.02'),False,1
14074,2948,spaghetti,sign/spaghetti/2577/1,I want spaghetti and a greek salad without olives.,"['NOODLE', 'PASTA']",Synset('spaghetti.n.02'),False,1
14075,2949,spaghetti,sign/spaghetti/2577/1,For supper we're going to have spaghetti and meatballs.,"['NOODLE', 'PASTA']",Synset('spaghetti.n.02'),False,1
14076,2950,spain,sign/spain/4553/1,,"['HISPANIC', 'SPANISH (as in ""the language"")', 'SPANISH (as in ""the nationality"")']",,False,2
14077,2951,spanish,sign/spanish/8745/1,I took 2 years of Spanish in college.,[],Synset('spanish.n.02'),False,3
14078,2952,spanish,sign/spanish/6113/1,,"['HISPANIC', 'SPAIN (as in ""the country"")', 'SPANISH (as in ""the language"")']",,False,1
14079,2953,spank,sign/spank/5915/1,,"['PADDLE (as in ""to spank"")']",,False,2
14080,2954,spare,sign/spare/7205/1,,"['ALTERNATE (as in ""backup"")', 'ALTERNATIVE', 'BACKUP (as in ""make a copy of computer files"")', 'BACKUP (as in ""spare"")', 'BEHIND (as in ""a position or place"")']",,False,1
14081,2955,spark,sign/spark/2580/1,,[],,True,1
14082,2956,sparking+wine,sign/sparking+wine/8959/1,,[],,False,1
14083,2957,sparkle,sign/sparkle/4554/1,The snow sparkled in the sun.,"['GLISTEN', 'GLITTER', 'GLOSSY', 'GLOW', 'LUMINOUS', 'SHIMMER', 'SHINE', 'SHINY', 'TWINKLE']",Synset('sparkle.v.02'),False,2
14084,2958,sparkling,sign/sparkling/8743/1,,['BUBBLING'],,False,1
14085,2959,sparrow,sign/sparrow/8310/1,,[],,True,2
14086,2960,sparse,sign/sparse/6183/1,,"['A BIT (as in ""a quantity or amount- a little bit"")', 'LITTLE (as in ""a quantity or amount- a little bit"")', 'LITTLE BIT', 'TINY (as in ""a quantity or amount- a tiny bit"")', 'TRACE (as in ""a small amount"")']",,False,1
14087,2961,spasm,sign/spasm/2581/1,,[],,True,2
14088,2962,spatula,sign/spatula/10203/1,,[],,True,1
14089,2963,speak,sign/speak/2582/1,Do you speak Spanish?,"['TALK (as in ""conversation or to speak"")']",Synset('talk.v.02'),False,2
14090,2964,speaker,sign/speaker/11939/1,"Lou Ferrigno is hard of hearing and is a motivational speaker who shares his life experiences. He’s been in many movies and TV shows, but is most famous for playing The Incredible Hulk.",['LECTURER'],Synset('speaker.n.03'),False,1
14091,2965,speaking,sign/speaking/4555/1,,"['COMMENT', 'COMMENTS', 'HEARING (as in ""a hearing person"")', 'HEARING PERSON', 'PRONOUNCE', 'PRONUNCIATION', 'PUBLIC', 'REMARK', 'SAY', 'SPEAK (as in ""talk"")', 'STATE (as in ""statement"")', 'STATEMENT (as in ""to speak"")', 'TELL (as in ""to tell someone"")', 'UTTER']",,False,1
14092,2966,speaking+in+tongues,sign/speaking+in+tongues/7594/1,,[],,False,3
14093,2967,spearmint,sign/spearmint/14334/1,Do you like the smell of spearmint?,[],Synset('spearmint.n.01'),True,1
14094,2968,special,sign/special/4556/1,"The soldiers went to Washington, D.C. today for a special memorial ceremony.","['ELITE', 'ESPECIALLY', 'EXCEPT', 'EXCEPTIONAL', 'PARTICULAR', 'TREAT (as in ""a special event or item"")', 'UNIQUE']",Synset('special.s.04'),False,1
14095,2969,special,sign/special/4556/1,Next week we're hosting a special dinner for all employees and their spouses.,"['ELITE', 'ESPECIALLY', 'EXCEPT', 'EXCEPTIONAL', 'PARTICULAR', 'TREAT (as in ""a special event or item"")', 'UNIQUE']",Synset('special.s.04'),False,1
14096,2970,special+education,sign/special+education/9225/1,My Bachelor's degree is in Special Education.,[],,False,1
14097,2971,special+k,sign/special+k/13528/1,,[],,True,1
14098,2972,specialist,sign/specialist/9522/1,,[],,False,1
14099,2973,specialize,sign/specialize/4557/1,Sir John Cornforth was a deaf chemist who won the Nobel Prize in Chemistry in 1975.,['SPECIFIC'],Synset('specify.v.04'),False,1
14100,2974,specific,sign/specific/4558/1,,"['GET TO THE POINT', 'PINPOINT', 'TARGET (as in ""a personal goal"")']",,False,3
14101,2975,spectrum,sign/spectrum/9846/1,,['RANGE'],,False,1
14102,2976,speculate,sign/speculate/7195/1,,"['CONSIDER', 'CONSIDERATION', 'CONTEMPLATE', 'CONTEMPLATION', 'MEDITATE', 'MEDITATION', 'PONDER', 'REFLECT (as in ""to look back or consider"")', 'THINK ABOUT', 'THINKING', 'THOUGHT (as in ""to have a thought"")', 'THOUGHT (as in ""to ponder"")', 'THOUGHTS (as in ""to have thoughts"")', 'WONDER (as in ""contemplate"")']",,False,4
14103,2977,sped,sign/sped/9085/1,,"['SPEED (as in ""rapidity of movement or action"")', 'SPEEDING', 'SPEEDY']",,False,3
14104,2978,speech,sign/speech/2584/1,,"['ORAL', 'ORALIST', 'SPEECH THERAPY', 'SPEECH TRAINING', 'SPEECHREAD']",,False,1
14105,2979,speech,sign/speech/6193/1,,"['ADDRESS (as in ""to give a speech"")', 'LECTURE', 'PRESENT (as in ""to give a speech"")', 'PRESENTATION', 'SERMON (as in ""public affirmation of faith"")', 'TALK (as in ""speech or lecture"")', 'TESTIFY (as in ""public affirmation of faith"")', 'TESTIMONY (as in ""public affirmation of faith"")', 'WITNESS (as in ""public affirmation of faith"")']",,False,1
14106,2980,speech+lesson,sign/speech+lesson/9554/1,,['SPEECH THERAPY'],,False,1
14107,2981,speech+program,sign/speech+program/9250/1,,['ORAL PROGRAM'],,False,1
14108,2982,speech+teaching,sign/speech+teaching/9301/1,,"['SPEECH THERAPY', 'SPEECH TRAINING']",,False,1
14109,2983,speech+therapist,sign/speech+therapist/12372/1,,[],,False,1
14110,2984,speech+therapy,sign/speech+therapy/9252/1,,"['ORAL', 'ORALIST', 'SPEECH (as in ""the pronunciation of words"")', 'SPEECH TRAINING', 'SPEECHREAD']",,False,4
14111,2985,speech+training,sign/speech+training/9251/1,,"['ORAL', 'ORALIST', 'SPEECH (as in ""the pronunciation of words"")', 'SPEECH THERAPY', 'SPEECHREAD']",,False,3
14112,2986,speechread,sign/speechread/4559/1,,['LIPREAD'],,False,2
14113,2987,speed,sign/speed/2585/1,,"['SPED (as in ""the verb to travel at great speed"")', 'SPEEDING', 'SPEEDY']",,False,1
14114,2988,speed,sign/speed/9088/1,,[],,True,1
14115,2989,speed+bump,sign/speed+bump/11792/1,,"['BUMP (as in ""bump in the road"")', 'HUMP (as in ""bump"")']",,False,1
14116,2990,speeding,sign/speeding/9086/1,,"['SPED (as in ""the verb to travel at great speed"")', 'SPEED (as in ""rapidity of movement or action"")', 'SPEEDY']",,False,3
14117,2991,speedometer,sign/speedometer/2586/1,,[],,False,1
14118,2992,speedway,sign/speedway/11214/1,,"['MOTOR TRACK', 'RACE TRACK', 'TRACK (as in ""running track"")']",,False,1
14119,2993,speedy,sign/speedy/5473/1,,"['SPED (as in ""the verb to travel at great speed"")', 'SPEED (as in ""rapidity of movement or action"")', 'SPEEDING']",,False,3
14120,2994,spell,sign/spell/4560/1,,['MAGIC'],,False,1
14121,2995,spell,sign/spell/4561/1,I'm proud of my grandson because out of 30 questions on his spelling test he only got 2 wrong.,[],Synset('spell.v.03'),False,1
14122,2996,spell+again,sign/spell+again/12450/1,,['FINGERSPELL AGAIN'],,False,1
14123,2997,spend,sign/spend/2587/1,,[],,False,1
14124,2998,sphere,sign/sphere/5022/1,,"['CIRCLE', 'ROUND']",,False,3
14125,2999,spick+and+span,sign/spick+and+span/12624/1,,"['CLEAN (as in ""to clean; cleaning in general"")', 'CLEAN (as in ""too or very clean"")', 'NEAT (as in ""clean"")', 'PURE', 'PURITY', 'STERILE (as in ""clean"")', 'STERILIZATION (as in ""clean"")', 'STERILIZE (as in ""clean"")']",,False,1
14126,3000,spicy,sign/spicy/8447/1,,"['HOT (as in ""spicy hot"")']",,False,2
14127,3001,spicy+pepper,sign/spicy+pepper/8776/1,,[],,False,1
14128,3002,spider,sign/spider/2588/1,"Bonnie hates mice, snakes and spiders.",[],Synset('spider.n.03'),False,1
14129,3003,spider,sign/spider/2588/1,I have 9 spiders.,[],Synset('spider.n.03'),False,1
14130,3004,spider,sign/spider/2588/1,I am afraid of spiders.,[],Synset('spider.n.03'),False,1
14131,3005,spike,sign/spike/12302/1,,[],,False,1
14132,3006,spill,sign/spill/2589/1,,"['OOZE', 'SLIME', 'SLIMY']",,False,3
14133,3007,spill+your+guts,sign/spill+your+guts/14021/1,,"['ADMIT', 'BEAR YOUR SOUL', 'CONFESS (as in ""confession of sins"")', 'CONFESSION (as in ""confession of sins"")', 'CONFESSION (as in ""to admit something"")', 'CONFESSIONAL (as in ""penance"")', 'CONFIDE', 'WORD VOMIT']",,False,2
14134,3008,spin,sign/spin/2590/1,,[],,True,4
14135,3009,spin,sign/spin/12466/1,,[],,False,1
14136,3010,spinach,sign/spinach/7665/1,,[],,True,1
14137,3011,spinal+column,sign/spinal+column/10983/1,,"['BACKBONE', 'SPINE', 'VERTEBRAE']",,False,1
14138,3012,spine,sign/spine/4563/1,,"['BACKBONE', 'SPINAL COLUMN', 'VERTEBRAE']",,False,1
14139,3013,spiral,sign/spiral/2593/1,,"['ASCEND (as in ""to go up stairs"")', 'GO UP SPIRAL STAIRS', 'SPIRAL STAIRS', 'STAIRCASE', 'STAIRS', 'STAIRWAY']",,False,2
14140,3014,spiral,sign/spiral/10871/1,,[],,False,3
14141,3015,spiral+stairs,sign/spiral+stairs/10399/1,,"['ASCEND (as in ""to go up stairs"")', 'GO UP SPIRAL STAIRS', 'SPIRAL (as in ""spiral stairs or staircase"")', 'STAIRCASE', 'STAIRS', 'STAIRWAY']",,False,2
14142,3016,spirit,sign/spirit/6106/1,,"['SOUL', 'SPIRITUAL (as in ""the human spirt or soul"")']",,False,3
14143,3017,spirit,sign/spirit/12673/1,,['GHOST'],,False,2
14144,3018,spiritual,sign/spiritual/6520/1,,"['SOUL', 'SPIRIT (as in ""an emotion or mood"")']",,False,3
14145,3019,spit,sign/spit/2594/1,,[],,False,1
14146,3020,splash,sign/splash/2595/1,,[],,True,3
14147,3021,splatter,sign/splatter/4564/1,,[],,True,2
14148,3022,splendid,sign/splendid/5541/1,,"['AMAZING', 'AWE', 'AWESOME (as in ""fantastic, wonderful"")', 'EXCELLENT', 'FABULOUS', 'FANTASTIC', 'GLORIOUS', 'GRAND', 'GREAT (as in ""awesome or wonderful"")', 'MAGNIFICENT (as in ""wonderful"")', 'MAJESTIC', 'MAJESTY (as in ""impressive stateliness, dignity, or beauty"")', 'MARVEL', 'MARVELOUS', 'MIRACLE (as in ""the work of the divine"")', 'OUTSTANDING', 'REMARKABLE', 'STERLING (as in ""excellent"")', 'STUPENDOUS (as in ""amazing or impressive"")', 'SUPER', 'SUPERB', 'TERRIFIC', 'TREMENDOUS (as in ""amazing or impressive"")', 'WONDER (as in ""awe"")', 'WONDERFUL']",,False,1
14149,3023,splinter,sign/splinter/12375/1,,[],,True,4
14150,3024,split,sign/split/745/1,,"['DIVIDE (as in ""the mathematical concept"")', 'DIVIDE (as in ""to break apart"")', 'DIVISIBLE', 'DIVISION', 'HALF (as in ""cut something in half"")']",,False,2
14151,3025,split+the+bill,sign/split+the+bill/10501/1,,"['CHIP IN', 'GO DUTCH', 'GO FIFTY-FIFTY', 'HALFSIES', 'PASS THE HAT', 'POOL (as in ""a kitty when gambling"")', 'POOL (as in ""financial fund"")', 'PUT MONEY IN THE HAT', 'PUT MONEY IN THE POT']",,False,1
14152,3026,split+up,sign/split+up/9800/1,,"['APART', 'DIVISIBLE', 'PART (as in ""to separate or leave"")', 'PART FROM', 'PARTED', 'SEPARATE', 'SEPARATELY', 'SEPARATION']",,False,2
14153,3027,spoil,sign/spoil/4565/1,,['RUIN'],,False,1
14154,3028,spoil,sign/spoil/11011/1,,"['CODDLE', 'INDULGE', 'INDULGENCE', 'PAMPER', 'PET (as in ""the action - to pet something"")']",,False,1
14155,3029,sponge,sign/sponge/2596/1,,[],,True,2
14156,3030,sponsor,sign/sponsor/2597/1,,"['ALLEGIANCE', 'ENDORSE', 'FAVOR (as in ""support"")', 'IN FAVOR OF', 'REASSURE (as in ""support or encourage"")', 'REINFORCE', 'SUPPORT', 'UPHOLD']",,False,3
14157,3031,spontaneous,sign/spontaneous/4566/1,,"['ABRUPT', 'ACCELERATE', 'FAST (as in ""quick"")', 'FASTER', 'FLASH (as in ""fast"")', 'IMMEDIATELY', 'NIMBLE', 'QUICK (as in ""fast"")', 'RAPID', 'RAPIDLY (as in ""fast"")', 'SPED (as in ""the verb to travel at great speed"")', 'SPEEDING', 'SPEEDY', 'SPONTANEOUSLY', 'STAT (as in ""quick"")', 'SUDDEN', 'SUDDENLY', 'SWIFT', 'SWIFTLY']",,False,3
14158,3032,spontaneously,sign/spontaneously/4567/1,,"['ABRUPT', 'ACCELERATE', 'FAST (as in ""quick"")', 'FASTER', 'FLASH (as in ""fast"")', 'IMMEDIATELY', 'NIMBLE', 'QUICK (as in ""fast"")', 'RAPID', 'RAPIDLY (as in ""fast"")', 'SPED (as in ""the verb to travel at great speed"")', 'SPEEDING', 'SPEEDY', 'SPONTANEOUS', 'STAT (as in ""quick"")', 'SUDDEN', 'SUDDENLY', 'SWIFT', 'SWIFTLY']",,False,3
14159,3033,spooky,sign/spooky/4568/1,"The movie was really spooky, I'm afraid to go to sleep.","['AFRAID', 'CHICKEN (as in ""scared, coward"")', 'FEAR', 'FEARFUL', 'FRIGHTENED', 'HAUNT', 'INTIMIDATE', 'PANIC', 'RECOIL', 'SCARED', 'TERRIFIED', 'TERRIFY', 'TERROR']",Synset('skittish.s.01'),False,3
14160,3034,spool,sign/spool/2598/1,,[],,True,2
14161,3035,spoon,sign/spoon/2599/1,Where is the spoon?,[],Synset('spoon.v.01'),False,2
14162,3036,sport,sign/sport/404/1,My favorite sport to watch is college football.,[],Synset('sport.v.01'),True,2
14163,3037,sport,sign/sport/404/1,What is your favorite sport to play?,[],Synset('fun.n.02'),True,2
14164,3038,sport,sign/sport/404/1,My favorite sport is basketball.,[],Synset('sport.v.01'),True,2
14165,3039,sport,sign/sport/404/1,Martin Belsky was a deaf man from Michigan who was a leader of deaf sports at the local and national level.,[],Synset('sport.v.01'),True,2
14166,3040,sport,sign/sport/404/1,My mom's favorite sport is golf.,[],Synset('sport.v.01'),True,2
14167,3041,sports,sign/sports/12692/1,"My three favorite sports are skiing, ice skating, and roller skating.",[],Synset('sport.v.01'),True,2
14168,3042,sports+store,sign/sports+store/779/1,I need to buy a new baseball glove at the sports store.,[],,False,1
14169,3043,spot,sign/spot/9631/1,,"['DOT (as in ""a spot"")', 'POLKA DOT']",,False,2
14170,3044,spot,sign/spot/2600/1,,"['DISTINCTIVE', 'SAW (as in ""seen"")']",,False,2
14171,3045,spotlight,sign/spotlight/8293/1,,"['SHINE LIGHT (as in ""shining a spot light"")', 'STAGE LIGHT']",,False,1
14172,3046,spots,sign/spots/9628/1,,"['POLKA DOTS', 'SPOTTED']",,False,2
14173,3047,spots,sign/spots/9672/1,,[],,False,1
14174,3048,spotted,sign/spotted/9059/1,,"['POLKA DOTS', 'SPOTS']",,False,2
14175,3049,spousal+support,sign/spousal+support/12896/1,,"['ALIMONY (as in ""for a husband"")']",,False,2
14176,3050,spousal+support,sign/spousal+support/12895/1,,"['ALIMONY (as in ""for a wife"")']",,False,2
14177,3051,spouse,sign/spouse/8692/1,,"['BETTER HALF (as in ""female spouse"")', 'WIFE (as in ""female spouse"")']",,False,1
14178,3052,spouse,sign/spouse/8691/1,,"['BETTER HALF (as in ""male spouse"")', 'HUSBAND (as in ""male spouse"")']",,False,1
14179,3053,spouses,sign/spouses/9207/1,Next week we're hosting a special dinner for all employees and their spouses.,['HUSBAND AND WIFE'],Synset('spouse.n.01'),False,1
14180,3054,sprain,sign/sprain/2601/1,,[],,False,1
14181,3055,spray,sign/spray/2602/1,,[],,False,6
14182,3056,spread,sign/spread/4569/1,,"['DISPERSE', 'INFEST', 'LAUNCH (as in ""to launch a product, service, or company"")', 'MALIGNANT', 'OUTBREAK (as in ""the spread of an illness"")', 'SCATTER', 'SPILL']",,False,2
14183,3057,spread,sign/spread/12751/1,,"['FROST (as in ""to spread with a knife"")', 'FROSTING']",,False,1
14184,3058,spread+disease,sign/spread+disease/11830/1,,"['DISEASE SPREAD', 'EPIDEMIC', 'ILLNESS SPREAD', 'OUTBREAK (as in ""the spread of an illness"")', 'SPREAD ILLNESS']",,False,1
14185,3059,spread+illness,sign/spread+illness/11829/1,,"['DISEASE SPREAD', 'EPIDEMIC', 'ILLNESS SPREAD', 'OUTBREAK (as in ""the spread of an illness"")', 'SPREAD DISEASE']",,False,1
14186,3060,sprightly,sign/sprightly/6161/1,,"['AROUSE (as in ""to excite or stimulate"")', 'CLIMAX (as in ""culmination"")', 'ENTHUSIASTIC', 'EXCITE', 'LIVELY (as in ""full of energy"")', 'REVIVAL', 'STIMULATE', 'THRILLER', 'ZEALOUS']",,False,1
14187,3061,spring,sign/spring/693/1,I love the smell of the flowers in the spring.,['SPRINGTIME'],Synset('spring.v.05'),False,1
14188,3062,spring,sign/spring/693/1,Don’t forget time springs forward in the Spring and falls back in the Fall.,['SPRINGTIME'],Synset('leap.n.01'),False,1
14189,3063,spring,sign/spring/693/1,Don't forget time springs forward in the Spring.,['SPRINGTIME'],Synset('leap.n.01'),False,1
14190,3064,spring+break,sign/spring+break/8488/1,I bought a new bikini for spring break.,[],,False,1
14191,3065,spring+break,sign/spring+break/8488/1,"Spring break is Monday, March 19.",[],,False,1
14192,3066,spring+break,sign/spring+break/8488/1,I like to go on vacation to California for Spring Break.,[],,False,1
14193,3067,spring+forward,sign/spring+forward/8994/1,Don't forget time springs forward in the Spring.,[],,False,4
14194,3068,springtime,sign/springtime/11938/1,,"['SPRING (as in ""the season"")']",,False,1
14195,3069,sprinkle,sign/sprinkle/8362/1,,"['DRIZZLE (as in ""light rain"")', 'LIGHT RAIN', 'RAIN (as in ""raining lightly"")']",,False,1
14196,3070,sprinkle,sign/sprinkle/2603/1,I like brown sugar on my sweet potato.,"['CRUMBLE (as in ""food"")']",Synset('sprinkle.v.04'),False,1
14197,3071,sprinkler,sign/sprinkler/2604/1,,['IRRIGATION'],,False,2
14198,3072,sprint,sign/sprint/7110/1,,"['JOG', 'RUN (as in ""moving quickly on feet, faster than walking"")', 'RUNNER']",,False,4
14199,3073,sprout,sign/sprout/7721/1,,"['BLOSSOM (as in ""a person"")', 'GROW', 'MATURE (as in ""a plant growing"")']",,False,2
14200,3074,sprouts,sign/sprouts/10608/1,,[],,True,1
14201,3075,spy,sign/spy/2605/1,,[],,True,1
14202,3076,spy,sign/spy/11404/1,,['GLIMPSE'],,False,1
14203,3077,spy,sign/spy/11418/1,,[],,False,1
14204,3078,squabble,sign/squabble/4570/1,,"['ARGUE', 'CONTROVERSY', 'FIGHT (as in ""argue"")', 'QUARREL', 'ROW (as in ""quarrel"")']",,False,2
14205,3079,squad,sign/squad/10727/1,,[],,True,1
14206,3080,squall,sign/squall/13984/1,We did not go sailing because of the squall.,[],Synset('squall.v.03'),True,1
14207,3081,squander,sign/squander/5163/1,,[],,False,1
14208,3082,square,sign/square/4571/1,,[],,False,1
14209,3083,squash,sign/squash/10526/1,,[],,True,1
14210,3084,squeal,sign/squeal/4572/1,,"['RAT (as in ""tattle or squeal"")', 'TATTLE', 'TATTLETALE']",,False,1
14211,3085,squeeze,sign/squeeze/2606/1,,[],,False,1
14212,3086,squeeze+bunt,sign/squeeze+bunt/12180/1,,[],,True,2
14213,3087,squid,sign/squid/10725/1,,[],,True,1
14214,3088,squint,sign/squint/2607/1,,[],,False,1
14215,3089,squirrel,sign/squirrel/2608/1,Michigan has black squirrels.,[],Synset('squirrel.n.02'),False,1
14216,3090,squirrel,sign/squirrel/2608/1,Michigan has black squirrels.,[],Synset('squirrel.n.02'),False,1
14217,3091,squirrel,sign/squirrel/2608/1,"Jeff likes to eat deer, squirrels and rabbits.",[],Synset('squirrel.n.02'),False,1
14218,3092,squirrel,sign/squirrel/2608/1,I like squirrels.,[],Synset('squirrel.n.02'),False,1
14219,3093,squirrel,sign/squirrel/2608/1,The squirrel is red.,[],Synset('squirrel.n.02'),False,1
14220,3094,sri+lanka,sign/sri+lanka/11745/1,,[],,True,2
14221,3095,ss,sign/ss/6368/1,,[],,True,2
14222,3096,st+patricks+day,sign/st+patricks+day/8494/1,They dye the river green for St. Patrick's Day in Chicago every year.,[],,False,1
14223,3097,st+patricks+day,sign/st+patricks+day/8494/1,I always drink green beer on St. Patrick's Day.,[],,False,1
14224,3098,st+patricks+day,sign/st+patricks+day/8494/1,"St. Patrick's Day is Wednesday, March 17.",[],,False,1
14225,3099,st+patricks+day,sign/st+patricks+day/8494/1,Valentine's Day is in February and St. Patrick's Day is in March.,[],,False,1
